"","ID","YEAR","MONTH","DAY","VALUE.TMAX","VALUE.TMIN","VALUE.PRCP","VALUE.AWND","VALUE.FMTM","VALUE.PGTM","VALUE.WDF2","VALUE.WDF5","VALUE.WSF2","VALUE.WSF5","VALUE.WT01","VALUE.WT02","VALUE.WT05","VALUE.WT07","VALUE.WT08","VALUE.WT09","VALUE.WT13","VALUE.WT16","VALUE.WT03","VALUE.WT22","VALUE.SNOW","VALUE.WT18","VALUE.SNWD","date"
"163080","USW00093209",2013,2,21,144,-11,0,13,NA,NA,110,70,45,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-21 12:00:00
"163081","USW00093209",2013,2,22,178,-22,0,8,NA,NA,60,330,31,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-22 12:00:00
"163082","USW00093209",2013,2,23,172,0,0,37,NA,NA,330,270,103,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-23 12:00:00
"163083","USW00093209",2013,2,24,178,-28,0,19,NA,NA,80,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-24 12:00:00
"163084","USW00093209",2013,2,25,211,-28,0,18,NA,NA,300,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-25 12:00:00
"163085","USW00093209",2013,2,26,211,-28,0,17,NA,NA,90,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-26 12:00:00
"163086","USW00093209",2013,2,27,228,-22,0,9,NA,NA,320,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-27 12:00:00
"163087","USW00093209",2013,2,28,233,0,0,12,NA,NA,90,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-28 12:00:00
"163340","USW00093209",2013,3,1,261,22,0,24,NA,NA,80,110,63,89,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2013-03-01 12:00:00
"163341","USW00093209",2013,3,2,267,28,0,16,NA,NA,230,230,76,94,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2013-03-02 12:00:00
"163342","USW00093209",2013,3,3,228,83,0,27,NA,NA,310,300,76,80,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2013-03-03 12:00:00
"163343","USW00093209",2013,3,4,222,61,0,21,NA,NA,310,230,63,103,1,1,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2013-03-04 12:00:00
"163344","USW00093209",2013,3,5,161,50,0,41,NA,NA,240,210,80,89,1,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2013-03-05 12:00:00
"163345","USW00093209",2013,3,6,144,56,33,33,NA,NA,260,300,63,107,1,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,2013-03-06 12:00:00
"163346","USW00093209",2013,3,7,144,39,69,21,NA,NA,190,320,76,80,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,2013-03-07 12:00:00
"163347","USW00093209",2013,3,8,117,44,5,25,NA,NA,330,120,67,67,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,2013-03-08 12:00:00
"163348","USW00093209",2013,3,9,167,28,0,24,NA,NA,320,90,67,76,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,2013-03-09 12:00:00
"163349","USW00093209",2013,3,10,217,0,0,13,NA,NA,80,300,58,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-10 12:00:00
"163350","USW00093209",2013,3,11,250,6,0,16,NA,NA,110,320,58,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-11 12:00:00
"163351","USW00093209",2013,3,12,278,33,0,16,NA,NA,90,340,54,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-12 12:00:00
"163352","USW00093209",2013,3,13,306,39,0,13,NA,NA,230,310,63,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-13 12:00:00
"163353","USW00093209",2013,3,14,294,50,0,18,NA,NA,300,330,72,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-14 12:00:00
"163354","USW00093209",2013,3,15,294,67,0,26,NA,NA,310,150,80,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-15 12:00:00
"163355","USW00093209",2013,3,16,278,78,0,38,NA,NA,330,330,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-16 12:00:00
"163356","USW00093209",2013,3,17,250,28,0,30,NA,NA,310,320,94,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-17 12:00:00
"163357","USW00093209",2013,3,18,233,11,0,14,NA,NA,300,310,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-18 12:00:00
"163358","USW00093209",2013,3,19,261,44,0,21,NA,NA,330,200,112,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-19 12:00:00
"163359","USW00093209",2013,3,20,217,83,0,23,NA,NA,330,200,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-03-20 12:00:00
"163360","USW00093209",2013,3,21,233,83,0,39,NA,NA,320,110,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-21 12:00:00
"163361","USW00093209",2013,3,22,244,17,0,26,NA,NA,320,250,80,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-22 12:00:00
"163362","USW00093209",2013,3,23,239,-17,0,13,NA,NA,310,220,67,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-23 12:00:00
"163363","USW00093209",2013,3,24,267,11,0,13,NA,NA,310,230,63,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-24 12:00:00
"163364","USW00093209",2013,3,25,267,28,0,25,NA,NA,300,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-25 12:00:00
"163365","USW00093209",2013,3,26,244,50,0,28,NA,NA,200,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-26 12:00:00
"163366","USW00093209",2013,3,27,244,56,0,25,NA,NA,200,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-27 12:00:00
"163367","USW00093209",2013,3,28,222,61,0,20,NA,NA,210,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-28 12:00:00
"163368","USW00093209",2013,3,29,256,50,0,20,NA,NA,220,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-29 12:00:00
"163369","USW00093209",2013,3,30,228,89,0,34,NA,NA,240,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-30 12:00:00
"163370","USW00093209",2013,3,31,211,83,5,29,NA,NA,230,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-31 12:00:00
"163622","USW00093209",2013,4,1,200,100,0,34,NA,NA,250,190,72,98,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2013-04-01 12:00:00
"163623","USW00093209",2013,4,2,250,78,0,19,NA,NA,320,200,63,112,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2013-04-02 12:00:00
"163624","USW00093209",2013,4,3,289,72,0,15,NA,NA,200,210,98,103,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2013-04-03 12:00:00
"163625","USW00093209",2013,4,4,239,89,3,31,NA,NA,210,330,81,94,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2013-04-04 12:00:00
"163626","USW00093209",2013,4,5,239,111,0,38,NA,NA,330,320,76,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-05 12:00:00
"163627","USW00093209",2013,4,6,250,67,0,45,NA,NA,330,340,103,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-06 12:00:00
"163628","USW00093209",2013,4,7,261,89,0,50,NA,NA,330,320,112,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-07 12:00:00
"163629","USW00093209",2013,4,8,194,72,0,76,NA,NA,310,320,139,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-08 12:00:00
"163630","USW00093209",2013,4,9,256,61,0,41,NA,NA,320,200,94,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-09 12:00:00
"163631","USW00093209",2013,4,10,306,33,0,22,NA,NA,210,320,76,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-10 12:00:00
"163632","USW00093209",2013,4,11,261,94,0,50,NA,NA,310,300,103,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-11 12:00:00
"163633","USW00093209",2013,4,12,300,72,0,32,NA,NA,310,300,94,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-12 12:00:00
"163634","USW00093209",2013,4,13,283,61,0,34,NA,NA,310,340,76,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-13 12:00:00
"163635","USW00093209",2013,4,14,278,44,0,47,NA,NA,340,330,139,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-14 12:00:00
"163636","USW00093209",2013,4,15,200,56,0,55,NA,NA,320,320,125,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-15 12:00:00
"163637","USW00093209",2013,4,16,206,17,0,51,NA,NA,330,330,125,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-16 12:00:00
"163638","USW00093209",2013,4,17,228,22,0,43,NA,NA,330,230,89,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-17 12:00:00
"163639","USW00093209",2013,4,18,256,6,0,17,NA,NA,240,340,76,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-18 12:00:00
"163640","USW00093209",2013,4,19,300,22,0,22,NA,NA,340,310,94,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-19 12:00:00
"163641","USW00093209",2013,4,20,311,56,0,26,NA,NA,310,230,76,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-20 12:00:00
"163642","USW00093209",2013,4,21,333,67,0,19,NA,NA,230,190,58,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-21 12:00:00
"163643","USW00093209",2013,4,22,328,78,0,18,NA,NA,200,210,81,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-22 12:00:00
"163644","USW00093209",2013,4,23,317,61,0,26,NA,NA,190,280,98,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-23 12:00:00
"163645","USW00093209",2013,4,24,183,56,0,47,NA,NA,200,300,107,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-24 12:00:00
"163646","USW00093209",2013,4,25,244,94,0,38,NA,NA,210,310,94,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-25 12:00:00
"163647","USW00093209",2013,4,26,311,56,0,26,NA,NA,300,30,94,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-26 12:00:00
"163648","USW00093209",2013,4,27,344,72,0,22,NA,NA,330,340,89,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-27 12:00:00
"163649","USW00093209",2013,4,28,356,78,0,19,NA,NA,320,190,89,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-04-28 12:00:00
"163650","USW00093209",2013,4,29,356,89,0,27,NA,NA,340,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-04-29 12:00:00
"163651","USW00093209",2013,4,30,283,106,0,38,NA,NA,190,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-04-30 12:00:00
"163924","USW00093209",2013,5,1,328,67,0,26,NA,NA,200,190,89,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-01 12:00:00
"163925","USW00093209",2013,5,2,350,72,0,26,NA,NA,100,60,76,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-02 12:00:00
"163926","USW00093209",2013,5,3,361,83,0,25,NA,NA,340,240,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-03 12:00:00
"163927","USW00093209",2013,5,4,294,89,0,41,NA,NA,230,220,116,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-04 12:00:00
"163928","USW00093209",2013,5,5,194,122,0,55,NA,NA,190,190,116,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-05 12:00:00
"163929","USW00093209",2013,5,6,189,122,13,32,NA,NA,190,190,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-06 12:00:00
"163930","USW00093209",2013,5,7,233,117,0,27,NA,NA,230,230,94,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-07 12:00:00
"163931","USW00093209",2013,5,8,244,94,0,30,NA,NA,200,300,76,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-08 12:00:00
"163932","USW00093209",2013,5,9,278,78,0,39,NA,NA,310,310,94,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-09 12:00:00
"163933","USW00093209",2013,5,10,333,94,0,29,NA,NA,320,320,76,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-10 12:00:00
"163934","USW00093209",2013,5,11,383,111,0,26,NA,NA,320,210,94,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-11 12:00:00
"163935","USW00093209",2013,5,12,389,133,0,22,NA,NA,320,320,76,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-12 12:00:00
"163936","USW00093209",2013,5,13,378,122,0,25,NA,NA,190,320,76,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-13 12:00:00
"163937","USW00093209",2013,5,14,256,94,0,50,NA,NA,190,330,116,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-14 12:00:00
"163938","USW00093209",2013,5,15,300,89,0,55,NA,NA,310,320,107,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-15 12:00:00
"163939","USW00093209",2013,5,16,261,89,0,54,NA,NA,330,320,103,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-16 12:00:00
"163940","USW00093209",2013,5,17,278,100,0,60,NA,NA,330,320,107,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-17 12:00:00
"163941","USW00093209",2013,5,18,294,83,0,52,NA,NA,320,330,112,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-18 12:00:00
"163942","USW00093209",2013,5,19,317,78,0,37,NA,NA,320,290,94,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-19 12:00:00
"163943","USW00093209",2013,5,20,356,72,0,22,NA,NA,320,310,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-20 12:00:00
"163944","USW00093209",2013,5,21,311,100,0,61,NA,NA,320,330,112,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-21 12:00:00
"163945","USW00093209",2013,5,22,250,67,0,52,NA,NA,320,220,103,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-22 12:00:00
"163946","USW00093209",2013,5,23,233,56,0,52,NA,NA,330,320,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-23 12:00:00
"163947","USW00093209",2013,5,24,267,39,0,33,NA,NA,230,330,98,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-24 12:00:00
"163948","USW00093209",2013,5,25,256,67,0,50,NA,NA,320,330,76,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-25 12:00:00
"163949","USW00093209",2013,5,26,278,94,0,51,NA,NA,320,320,103,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-26 12:00:00
"163950","USW00093209",2013,5,27,267,111,0,67,NA,NA,330,320,125,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-27 12:00:00
"163951","USW00093209",2013,5,28,300,122,0,54,NA,NA,330,320,112,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-28 12:00:00
"163952","USW00093209",2013,5,29,311,111,0,59,NA,NA,310,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-29 12:00:00
"163953","USW00093209",2013,5,30,328,78,0,50,NA,NA,320,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-30 12:00:00
"163954","USW00093209",2013,5,31,356,89,0,30,NA,NA,320,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-05-31 12:00:00
"164230","USW00093209",2013,6,1,389,106,0,24,NA,NA,320,320,76,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-01 12:00:00
"164231","USW00093209",2013,6,2,300,128,0,44,NA,NA,210,210,116,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-02 12:00:00
"164232","USW00093209",2013,6,3,222,128,0,43,NA,NA,230,240,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-03 12:00:00
"164233","USW00093209",2013,6,4,244,106,0,49,NA,NA,200,200,103,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-04 12:00:00
"164234","USW00093209",2013,6,5,278,106,0,38,NA,NA,210,200,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-05 12:00:00
"164235","USW00093209",2013,6,6,306,100,0,36,NA,NA,210,190,116,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-06 12:00:00
"164236","USW00093209",2013,6,7,406,106,0,19,NA,NA,190,200,67,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-07 12:00:00
"164237","USW00093209",2013,6,8,328,133,0,42,NA,NA,210,190,134,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-08 12:00:00
"164238","USW00093209",2013,6,9,256,128,0,58,NA,NA,200,200,130,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-09 12:00:00
"164239","USW00093209",2013,6,10,250,128,0,28,NA,NA,200,200,81,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-10 12:00:00
"164240","USW00093209",2013,6,11,333,117,0,28,NA,NA,210,200,89,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-11 12:00:00
"164241","USW00093209",2013,6,12,306,94,0,44,NA,NA,200,330,107,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-12 12:00:00
"164242","USW00093209",2013,6,13,333,83,0,42,NA,NA,320,310,103,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-13 12:00:00
"164243","USW00093209",2013,6,14,339,61,0,25,NA,NA,310,200,72,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-14 12:00:00
"164244","USW00093209",2013,6,15,244,89,0,46,NA,NA,200,330,107,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-15 12:00:00
"164245","USW00093209",2013,6,16,350,83,0,51,NA,NA,330,320,130,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-16 12:00:00
"164246","USW00093209",2013,6,17,344,122,0,50,NA,NA,320,310,107,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-17 12:00:00
"164247","USW00093209",2013,6,18,289,117,0,61,NA,NA,320,320,116,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-18 12:00:00
"164248","USW00093209",2013,6,19,300,100,0,55,NA,NA,320,330,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-19 12:00:00
"164249","USW00093209",2013,6,20,322,100,0,47,NA,NA,320,310,107,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-20 12:00:00
"164250","USW00093209",2013,6,21,339,106,0,35,NA,NA,300,310,94,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-21 12:00:00
"164251","USW00093209",2013,6,22,350,100,0,32,NA,NA,320,320,107,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-22 12:00:00
"164252","USW00093209",2013,6,23,283,122,0,51,NA,NA,310,200,94,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-23 12:00:00
"164253","USW00093209",2013,6,24,250,128,0,42,NA,NA,200,310,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-24 12:00:00
"164254","USW00093209",2013,6,25,311,128,0,31,NA,NA,200,320,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-25 12:00:00
"164255","USW00093209",2013,6,26,372,167,0,36,NA,NA,310,320,81,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-26 12:00:00
"164256","USW00093209",2013,6,27,400,183,0,31,NA,NA,310,350,72,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-27 12:00:00
"164257","USW00093209",2013,6,28,422,189,0,26,NA,NA,320,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-28 12:00:00
"164258","USW00093209",2013,6,29,439,183,0,35,NA,NA,320,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-06-29 12:00:00
"164259","USW00093209",2013,6,30,433,178,0,34,NA,NA,310,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2013-06-30 12:00:00
"164523","USW00093209",2013,7,1,417,172,0,27,NA,NA,200,190,103,130,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2013-07-01 12:00:00
"164524","USW00093209",2013,7,2,394,167,0,40,NA,NA,210,210,112,139,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2013-07-02 12:00:00
"164525","USW00093209",2013,7,3,411,161,0,22,NA,NA,210,210,98,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-03 12:00:00
"164526","USW00093209",2013,7,4,389,178,0,36,NA,NA,200,210,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-04 12:00:00
"164527","USW00093209",2013,7,5,322,139,0,40,NA,NA,210,200,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-05 12:00:00
"164528","USW00093209",2013,7,6,300,100,0,32,NA,NA,210,200,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-06 12:00:00
"164529","USW00093209",2013,7,7,344,94,0,30,NA,NA,200,190,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-07 12:00:00
"164530","USW00093209",2013,7,8,372,83,0,28,NA,NA,360,240,89,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-08 12:00:00
"164531","USW00093209",2013,7,9,428,111,0,23,NA,NA,210,220,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-09 12:00:00
"164532","USW00093209",2013,7,10,372,133,0,28,NA,NA,200,210,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-10 12:00:00
"164533","USW00093209",2013,7,11,306,133,0,42,NA,NA,220,230,107,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-11 12:00:00
"164534","USW00093209",2013,7,12,328,89,0,29,NA,NA,200,210,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-12 12:00:00
"164535","USW00093209",2013,7,13,361,94,0,29,NA,NA,210,210,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-13 12:00:00
"164536","USW00093209",2013,7,14,378,106,0,25,NA,NA,190,200,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-14 12:00:00
"164537","USW00093209",2013,7,15,311,106,0,41,NA,NA,200,190,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-15 12:00:00
"164538","USW00093209",2013,7,16,300,111,0,36,NA,NA,190,200,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-16 12:00:00
"164539","USW00093209",2013,7,17,361,111,0,33,NA,NA,310,290,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-17 12:00:00
"164540","USW00093209",2013,7,18,383,111,0,28,NA,NA,310,310,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-18 12:00:00
"164541","USW00093209",2013,7,19,383,111,0,21,NA,NA,300,300,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-19 12:00:00
"164542","USW00093209",2013,7,20,317,117,0,35,NA,NA,200,210,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-20 12:00:00
"164543","USW00093209",2013,7,21,339,133,0,39,NA,NA,210,230,98,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-21 12:00:00
"164544","USW00093209",2013,7,22,328,183,0,32,NA,NA,200,230,72,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-22 12:00:00
"164545","USW00093209",2013,7,23,356,178,0,34,NA,NA,200,200,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2013-07-23 12:00:00
